JGI ID,JGI start,JGI end,NCBI start,NCBI end,NCBI ID,Column1,NCBI
jgi.p|Yarli1|64723,790613,791539,790613,791539,YALI0_A08129g,YALI0A08129g,YALI0A08129g
jgi.p|Yarli1|64724,792184,793175,792184,793175,YALI0_A08151g,YALI0A08151g,YALI0A08151g
jgi.p|Yarli1|64725,796187,800897,796187,800897,YALI0_A08165g,YALI0A08165g,YALI0A08165g
jgi.p|Yarli1|64726,802374,802859,802374,802859,YALI0_A08195g,YALI0A08195g,YALI0A08195g
jgi.p|Yarli1|64727,808976,810025,808976,810025,YALI0_A08217g,YALI0A08217g,YALI0A08217g
jgi.p|Yarli1|64728,813648,815063,813648,815063,YALI0_A08239g,YALI0A08239g,YALI0A08239g
jgi.p|Yarli1|64729,819055,823128,819055,823128,YALI0_A08261g,YALI0A08261g,YALI0A08261g
jgi.p|Yarli1|64730,825683,826036,825683,826036,YALI0_A08327g,YALI0A08327g,YALI0A08327g
jgi.p|Yarli1|64731,826072,826290,826072,826290,YALI0_A08338g,YALI0A08338g,YALI0A08338g
jgi.p|Yarli1|64732,828789,830390,828789,830390,YALI0_A08360g,YALI0A08360g,YALI0A08360g
jgi.p|Yarli1|64733,834484,836175,834484,836175,YALI0_A08404g,YALI0A08404g,YALI0A08404g
jgi.p|Yarli1|64734,836244,839462,836244,839462,YALI0_A08426g,YALI0A08426g,YALI0A08426g
jgi.p|Yarli1|64735,842480,843472,842480,843472,YALI0_A08448g,YALI0A08448g,YALI0A08448g
jgi.p|Yarli1|64736,848027,850004,848027,850004,YALI0_A08536g,YALI0A08536g,YALI0A08536g
jgi.p|Yarli1|64737,850275,851204,850275,851204,YALI0_A08558g,YALI0A08558g,YALI0A08558g
jgi.p|Yarli1|64738,851338,852372,851338,852372,YALI0_A08580g,YALI0A08580g,YALI0A08580g
jgi.p|Yarli1|64739,853116,853514,853116,853514,YALI0_A08624g,YALI0A08624g,YALI0A08624g
jgi.p|Yarli1|64740,853727,854978,853727,854978,YALI0_A08646g,YALI0A08646g,YALI0A08646g
jgi.p|Yarli1|64741,855668,856600,855668,856600,YALI0_A08668g,YALI0A08668g,YALI0A08668g
jgi.p|Yarli1|64742,859076,860422,859076,860422,YALI0_A08734g,YALI0A08734g,YALI0A08734g
jgi.p|Yarli1|64743,864679,865791,864679,865791,YALI0_A08800g,YALI0A08800g,YALI0A08800g
jgi.p|Yarli1|64744,866697,866945,866697,866945,YALI0_A08866g,YALI0A08866g,YALI0A08866g
jgi.p|Yarli1|64745,869674,870045,869674,870045,YALI0_A08888g,YALI0A08888g,YALI0A08888g
jgi.p|Yarli1|64746,871188,879053,871188,879053,YALI0_A08932g,YALI0A08932g,YALI0A08932g
jgi.p|Yarli1|64747,881043,882770,881043,882770,YALI0_A08998g,YALI0A08998g,YALI0A08998g
jgi.p|Yarli1|64748,882945,887309,882945,887309,YALI0_A09020g,YALI0A09020g,YALI0A09020g
jgi.p|Yarli1|64749,890600,891997,890600,891997,YALI0_A09042g,YALI0A09042g,YALI0A09042g
jgi.p|Yarli1|64750,892549,893940,892549,893940,YALI0_A09064g,YALI0A09064g,YALI0A09064g
jgi.p|Yarli1|64751,896191,896637,896191,896637,YALI0_A09086g,YALI0A09086g,YALI0A09086g
jgi.p|Yarli1|64752,898441,899457,898441,899457,YALI0_A09108g,YALI0A09108g,YALI0A09108g
jgi.p|Yarli1|64753,904040,904240,904040,904240,YALI0_A09196g,YALI0A09196g,YALI0A09196g
jgi.p|Yarli1|64754,910729,912363,910729,912363,YALI0_A09262g,YALI0A09262g,YALI0A09262g
jgi.p|Yarli1|64755,914375,915262,914375,915262,YALI0_A09284g,YALI0A09284g,YALI0A09284g
jgi.p|Yarli1|64756,916202,924067,916202,924067,YALI0_A09317g,YALI0A09317g,YALI0A09317g
jgi.p|Yarli1|64757,928586,930151,928586,930151,YALI0_A09383g,YALI0A09383g,YALI0A09383g
jgi.p|Yarli1|64758,932468,933766,932468,933766,YALI0_A09405g,YALI0A09405g,YALI0A09405g
jgi.p|Yarli1|64759,935855,937240,935855,937240,YALI0_A09427g,YALI0A09427g,YALI0A09427g
jgi.p|Yarli1|64760,937602,938079,937602,938079,YALI0_A09438g,YALI0A09438g,YALI0A09438g
jgi.p|Yarli1|64761,940352,941062,940352,941062,YALI0_A09449g,YALI0A09449g,YALI0A09449g
jgi.p|Yarli1|64762,942631,943071,942631,943071,YALI0_A09471g,YALI0A09471g,YALI0A09471g
jgi.p|Yarli1|64763,943865,944050,943865,944050,YALI0_A09515g,YALI0A09515g,YALI0A09515g
jgi.p|Yarli1|64764,945489,949859,945489,949859,YALI0_A09537g,YALI0A09537g,YALI0A09537g
jgi.p|Yarli1|64765,956214,957422,956214,957422,YALI0_A09559g,YALI0A09559g,YALI0A09559g
jgi.p|Yarli1|64766,960910,962238,960910,962238,YALI0_A09592g,YALI0A09592g,YALI0A09592g
jgi.p|Yarli1|64767,962514,963410,962514,963410,YALI0_A09614g,YALI0A09614g,YALI0A09614g
jgi.p|Yarli1|64768,963648,964469,963648,964469,YALI0_A09636g,YALI0A09636g,YALI0A09636g
jgi.p|Yarli1|64769,965906,967651,965906,967651,YALI0_A09658g,YALI0A09658g,YALI0A09658g
jgi.p|Yarli1|64770,968097,969287,968097,969287,YALI0_A09680g,YALI0A09680g,YALI0A09680g
jgi.p|Yarli1|64771,970454,972571,970454,972571,YALI0_A09702g,YALI0A09702g,YALI0A09702g
jgi.p|Yarli1|64772,972909,975881,972909,975881,YALI0_A09724g,YALI0A09724g,YALI0A09724g
jgi.p|Yarli1|64773,976210,976770,976210,976770,YALI0_A09746g,YALI0A09746g,YALI0A09746g
jgi.p|Yarli1|64774,978999,979952,978999,979952,YALI0_A09768g,YALI0A09768g,YALI0A09768g
jgi.p|Yarli1|64775,980178,981314,980178,981314,YALI0_A09790g,YALI0A09790g,YALI0A09790g
jgi.p|Yarli1|64776,983001,984374,983001,984374,YALI0_A09812g,YALI0A09812g,YALI0A09812g
jgi.p|Yarli1|64777,984902,986314,984902,986314,YALI0_A09834g,YALI0A09834g,YALI0A09834g
jgi.p|Yarli1|64778,987517,988580,987517,988580,YALI0_A09845g,YALI0A09845g,YALI0A09845g
jgi.p|Yarli1|64779,993092,996076,993092,996076,YALI0_A09856g,YALI0A09856g,YALI0A09856g
jgi.p|Yarli1|64780,996972,997802,996972,997802,YALI0_A09878g,YALI0A09878g,YALI0A09878g
jgi.p|Yarli1|64781,998612,1000957,998612,1000957,YALI0_A09900g,YALI0A09900g,YALI0A09900g
jgi.p|Yarli1|64782,1003497,1004262,1003497,1004262,YALI0_A09922g,YALI0A09922g,YALI0A09922g
jgi.p|Yarli1|64783,1005917,1005994,1005917,1005994,YALI0_A09933g,YALI0A09933g,YALI0A09933g
jgi.p|Yarli1|64784,1009201,1011531,1009201,1011531,YALI0_A09988g,YALI0A09988g,YALI0A09988g
jgi.p|Yarli1|64785,1011816,1012865,1011816,1012865,YALI0_A10010g,YALI0A10010g,YALI0A10010g
jgi.p|Yarli1|64786,1013526,1014746,1013526,1014746,YALI0_A10032g,YALI0A10032g,YALI0A10032g
jgi.p|Yarli1|64787,1016172,1017509,1016172,1017509,YALI0_A10076g,YALI0A10076g,YALI0A10076g
jgi.p|Yarli1|64788,1018551,1019507,1018551,1019507,YALI0_A10098g,YALI0A10098g,YALI0A10098g
jgi.p|Yarli1|64789,1021357,1023210,1021357,1023210,YALI0_A10120g,YALI0A10120g,YALI0A10120g
jgi.p|Yarli1|64790,1023545,1024573,1023545,1024573,YALI0_A10142g,YALI0A10142g,YALI0A10142g
jgi.p|Yarli1|64791,1025762,1027126,1025762,1027126,YALI0_A10164g,YALI0A10164g,YALI0A10164g
jgi.p|Yarli1|64792,1027637,1029721,1027637,1029721,YALI0_A10186g,YALI0A10186g,YALI0A10186g
jgi.p|Yarli1|64793,1030799,1032058,1030799,1032058,YALI0_A10208g,YALI0A10208g,YALI0A10208g
jgi.p|Yarli1|64794,1032170,1034134,1032170,1034134,YALI0_A10230g,YALI0A10230g,YALI0A10230g
jgi.p|Yarli1|64795,1036486,1037709,1036486,1037709,YALI0_A10252g,YALI0A10252g,YALI0A10252g
jgi.p|Yarli1|64796,1038228,1038781,1038228,1038781,YALI0_A10274g,YALI0A10274g,YALI0A10274g
jgi.p|Yarli1|64797,1039843,1043953,1039843,1043953,YALI0_A10296g,YALI0A10296g,YALI0A10296g
jgi.p|Yarli1|64798,1048091,1048996,1048091,1048996,YALI0_A10310g,YALI0A10310g,YALI0A10310g
jgi.p|Yarli1|64799,1050373,1053402,1050373,1053402,YALI0_A10318g,YALI0A10318g,YALI0A10318g
jgi.p|Yarli1|64800,1055477,1058014,1055477,1058014,YALI0_A10362g,YALI0A10362g,YALI0A10362g
jgi.p|Yarli1|64801,1059045,1066910,1059045,1066910,YALI0_A10395g,YALI0A10395g,YALI0A10395g
jgi.p|Yarli1|64802,1069558,1070718,1069558,1070718,YALI0_A10439g,YALI0A10439g,YALI0A10439g
jgi.p|Yarli1|64803,1078283,1079839,1078283,1079839,YALI0_A10483g,YALI0A10483g,YALI0A10483g
jgi.p|Yarli1|64804,1085678,1089580,1085678,1089580,YALI0_A10527g,YALI0A10527g,YALI0A10527g
jgi.p|Yarli1|64805,1090251,1091330,1090251,1091330,YALI0_A10549g,YALI0A10549g,YALI0A10549g
jgi.p|Yarli1|64806,1091709,1092188,1091709,1092188,YALI0_A10571g,YALI0A10571g,YALI0A10571g
jgi.p|Yarli1|64807,1093926,1095836,1093926,1095836,YALI0_A10593g,YALI0A10593g,YALI0A10593g
jgi.p|Yarli1|64808,1101127,1103529,1101127,1103529,YALI0_A10615g,YALI0A10615g,YALI0A10615g
jgi.p|Yarli1|64809,1103915,1106437,1103915,1106437,YALI0_A10637g,YALI0A10637g,YALI0A10637g
jgi.p|Yarli1|64810,1109161,1110069,1109161,1110069,YALI0_A10659g,YALI0A10659g,YALI0A10659g
jgi.p|Yarli1|64811,1116517,1117692,1116517,1117692,YALI0_A10681g,YALI0A10681g,YALI0A10681g
jgi.p|Yarli1|64812,1119031,1120137,1119031,1120137,YALI0_A10703g,YALI0A10703g,YALI0A10703g
jgi.p|Yarli1|64813,1121395,1121973,1121395,1121973,YALI0_A10725g,YALI0A10725g,YALI0A10725g
jgi.p|Yarli1|64814,1125036,1125389,1125036,1125389,YALI0_A10747g,YALI0A10747g,YALI0A10747g
jgi.p|Yarli1|64815,1126075,1129338,1126075,1129338,YALI0_A10769g,YALI0A10769g,YALI0A10769g
jgi.p|Yarli1|64816,1129987,1130781,1129987,1130781,YALI0_A10813g,YALI0A10813g,YALI0A10813g
jgi.p|Yarli1|64817,1132151,1132639,1132151,1132639,YALI0_A10879g,YALI0A10879g,YALI0A10879g
jgi.p|Yarli1|64818,1137106,1137321,1137106,1137321,YALI0_A10901g,YALI0A10901g,YALI0A10901g
jgi.p|Yarli1|64819,1142201,1143544,1142201,1143544,YALI0_A10945g,YALI0A10945g,YALI0A10945g
jgi.p|Yarli1|64820,1147178,1147651,1147178,1147651,YALI0_A10967g,YALI0A10967g,YALI0A10967g
jgi.p|Yarli1|64821,1148895,1150715,1148895,1150715,YALI0_A10989g,YALI0A10989g,YALI0A10989g
jgi.p|Yarli1|64822,1152755,1154215,1152755,1154215,YALI0_A11011g,YALI0A11011g,YALI0A11011g
jgi.p|Yarli1|64823,1157876,1158760,1157876,1158760,YALI0_A11077g,YALI0A11077g,YALI0A11077g
jgi.p|Yarli1|64824,1159144,1161519,1159144,1161519,YALI0_A11099g,YALI0A11099g,YALI0A11099g
jgi.p|Yarli1|64825,1162318,1162839,1162318,1162839,YALI0_A11121g,YALI0A11121g,YALI0A11121g
jgi.p|Yarli1|64826,1164376,1165527,1164376,1165527,YALI0_A11143g,YALI0A11143g,YALI0A11143g
jgi.p|Yarli1|64827,1166859,1168243,1166859,1168243,YALI0_A11157g,YALI0A11157g,YALI0A11157g
jgi.p|Yarli1|64828,1171500,1173725,1171500,1173725,YALI0_A11198g,YALI0A11198g,YALI0A11198g
jgi.p|Yarli1|64829,1174488,1175261,1174488,1175261,YALI0_A11220g,YALI0A11220g,YALI0A11220g
jgi.p|Yarli1|64830,1179392,1181269,1179392,1181269,YALI0_A11407g,YALI0A11407g,YALI0A11407g
jgi.p|Yarli1|64831,1183677,1187441,1183677,1187441,YALI0_A11473g,YALI0A11473g,YALI0A11473g
jgi.p|Yarli1|64832,1188719,1189717,1188719,1189717,YALI0_A11517g,YALI0A11517g,YALI0A11517g
jgi.p|Yarli1|64833,1190278,1193169,1190278,1193169,YALI0_A11539g,YALI0A11539g,YALI0A11539g
jgi.p|Yarli1|64834,1199206,1200915,1199206,1200915,YALI0_A11561g,YALI0A11561g,YALI0A11561g
jgi.p|Yarli1|64835,1205848,1207452,1205848,1207452,YALI0_A11605g,YALI0A11605g,YALI0A11605g
jgi.p|Yarli1|64836,1207585,1208097,1207585,1208097,YALI0_A11627g,YALI0A11627g,YALI0A11627g
jgi.p|Yarli1|64837,1217592,1219853,1217592,1219853,YALI0_A11649g,YALI0A11649g,YALI0A11649g
jgi.p|Yarli1|64838,1224077,1225873,1224077,1225873,YALI0_A11671g,YALI0A11671g,YALI0A11671g
jgi.p|Yarli1|64839,1231617,1232102,1231617,1232102,YALI0_A11737g,YALI0A11737g,YALI0A11737g
jgi.p|Yarli1|64840,1233991,1235850,1233991,1235850,YALI0_A11759g,YALI0A11759g,YALI0A11759g
jgi.p|Yarli1|64841,1237619,1239616,1237619,1239616,YALI0_A11781g,YALI0A11781g,YALI0A11781g
jgi.p|Yarli1|64842,1240621,1241589,1240621,1241589,YALI0_A11803g,YALI0A11803g,YALI0A11803g
jgi.p|Yarli1|64843,1242410,1243129,1242410,1243129,YALI0_A11847g,YALI0A11847g,YALI0A11847g
jgi.p|Yarli1|64844,1243836,1247618,1243836,1247618,YALI0_A11869g,YALI0A11869g,YALI0A11869g
jgi.p|Yarli1|64845,1249101,1249358,1249101,1249358,YALI0_A11891g,YALI0A11891g,YALI0A11891g
jgi.p|Yarli1|64846,1250918,1251607,1250918,1251607,YALI0_A11935g,YALI0A11935g,YALI0A11935g
jgi.p|Yarli1|64847,1252622,1256659,1252622,1256659,YALI0_A12001g,YALI0A12001g,YALI0A12001g
jgi.p|Yarli1|64848,1258715,1259593,1258715,1259593,YALI0_A12023g,YALI0A12023g,YALI0A12023g
jgi.p|Yarli1|64849,1262156,1262653,1262156,1262653,YALI0_A12045g,YALI0A12045g,YALI0A12045g
jgi.p|Yarli1|64850,1264497,1265117,1264497,1265117,YALI0_A12067g,YALI0A12067g,YALI0A12067g
jgi.p|Yarli1|64851,1268323,1270002,1268323,1270002,YALI0_A12111g,YALI0A12111g,YALI0A12111g
jgi.p|Yarli1|64852,1273269,1274711,1273269,1274711,YALI0_A12133g,YALI0A12133g,YALI0A12133g
jgi.p|Yarli1|64853,1275461,1276681,1275461,1276681,YALI0_A12155g,YALI0A12155g,YALI0A12155g
jgi.p|Yarli1|64854,1276926,1278074,1276926,1278074,YALI0_A12177g,YALI0A12177g,YALI0A12177g
jgi.p|Yarli1|64855,1278340,1278915,1278340,1278915,YALI0_A12199g,YALI0A12199g,YALI0A12199g
jgi.p|Yarli1|64856,1280932,1281747,1280932,1281747,YALI0_A12221g,YALI0A12221g,YALI0A12221g
jgi.p|Yarli1|64857,1282612,1283529,1282612,1283529,YALI0_A12243g,YALI0A12243g,YALI0A12243g
jgi.p|Yarli1|64858,1283611,1284030,1283611,1284030,YALI0_A12265g,YALI0A12265g,YALI0A12265g
jgi.p|Yarli1|64859,1284636,1287083,1284636,1287083,YALI0_A12287g,YALI0A12287g,YALI0A12287g
jgi.p|Yarli1|64860,1288451,1289557,1288451,1289557,YALI0_A12353g,YALI0A12353g,YALI0A12353g
jgi.p|Yarli1|64861,1294500,1294952,1294500,1294952,YALI0_A12419g,YALI0A12419g,YALI0A12419g
jgi.p|Yarli1|64862,1295014,1296066,1295014,1296066,YALI0_A12441g,YALI0A12441g,YALI0A12441g
jgi.p|Yarli1|64863,1298121,1298849,1298121,1298849,YALI0_A12507g,YALI0A12507g,YALI0A12507g
jgi.p|Yarli1|64864,1303228,1305045,1303228,1305045,YALI0_A12573g,YALI0A12573g,YALI0A12573g
jgi.p|Yarli1|64865,1307906,1308613,1307906,1308613,YALI0_A12617g,YALI0A12617g,YALI0A12617g
jgi.p|Yarli1|64866,1309944,1310774,1309944,1310774,YALI0_A12683g,YALI0A12683g,YALI0A12683g
jgi.p|Yarli1|64867,1310948,1311658,1310948,1311658,YALI0_A12705g,YALI0A12705g,YALI0A12705g
jgi.p|Yarli1|64868,1320209,1321012,1320209,1321012,YALI0_A12815g,YALI0A12815g,YALI0A12815g
jgi.p|Yarli1|64869,1321203,1321466,1321203,1321466,YALI0_A12837g,YALI0A12837g,YALI0A12837g
jgi.p|Yarli1|64870,1328327,1329463,1328327,1329463,YALI0_A12925g,YALI0A12925g,YALI0A12925g
jgi.p|Yarli1|64871,1333396,1334358,1333396,1334358,YALI0_A12969g,YALI0A12969g,YALI0A12969g
jgi.p|Yarli1|64872,1337402,1338439,1337402,1338439,YALI0_A13013g,YALI0A13013g,YALI0A13013g
jgi.p|Yarli1|64873,1339063,1339548,1339063,1339548,YALI0_A13035g,YALI0A13035g,YALI0A13035g
jgi.p|Yarli1|64874,1339997,1342444,1339997,1342444,YALI0_A13057g,YALI0A13057g,YALI0A13057g
jgi.p|Yarli1|64875,1342827,1344587,1342827,1344587,YALI0_A13079g,YALI0A13079g,YALI0A13079g
jgi.p|Yarli1|64876,1345384,1347987,1345384,1347987,YALI0_A13101g,YALI0A13101g,YALI0A13101g
jgi.p|Yarli1|64877,1353825,1357943,1353825,1357943,YALI0_A13233g,YALI0A13233g,YALI0A13233g
jgi.p|Yarli1|64878,1364855,1365100,1364855,1365100,YALI0_A13255g,YALI0A13255g,YALI0A13255g
jgi.p|Yarli1|64879,1370751,1372388,1370751,1372388,YALI0_A13277g,YALI0A13277g,YALI0A13277g
jgi.p|Yarli1|64880,1372652,1374148,1372652,1374148,YALI0_A13299g,YALI0A13299g,YALI0A13299g
jgi.p|Yarli1|64881,1377014,1378525,1377014,1378525,YALI0_A13321g,YALI0A13321g,YALI0A13321g
jgi.p|Yarli1|64882,1381245,1382939,1381245,1382939,YALI0_A13387g,YALI0A13387g,YALI0A13387g
jgi.p|Yarli1|64883,1386125,1386640,1386125,1386640,YALI0_A13497g,YALI0A13497g,YALI0A13497g
jgi.p|Yarli1|64884,1387577,1391320,1387577,1391320,YALI0_A13519g,YALI0A13519g,YALI0A13519g
jgi.p|Yarli1|64885,1392425,1393613,1392425,1393613,YALI0_A13541g,YALI0A13541g,YALI0A13541g
jgi.p|Yarli1|64886,1395450,1397357,1395450,1397357,YALI0_A13563g,YALI0A13563g,YALI0A13563g
jgi.p|Yarli1|64887,1400732,1402465,1400732,1402465,YALI0_A13585g,YALI0A13585g,YALI0A13585g
jgi.p|Yarli1|64888,1403995,1404258,1403995,1404258,YALI0_A13607g,YALI0A13607g,YALI0A13607g
jgi.p|Yarli1|64889,1405694,1407181,1405694,1407181,YALI0_A13673g,YALI0A13673g,YALI0A13673g
jgi.p|Yarli1|64890,1407420,1410914,1407420,1410914,YALI0_A13695g,YALI0A13695g,YALI0A13695g
jgi.p|Yarli1|64891,1420547,1420819,1420547,1420819,YALI0_A13849g,YALI0A13849g,YALI0A13849g
jgi.p|Yarli1|64892,1422920,1423096,1422920,1423096,YALI0_A13915g,YALI0A13915g,YALI0A13915g
jgi.p|Yarli1|64893,1423695,1424270,1423695,1424270,YALI0_A13937g,YALI0A13937g,YALI0A13937g
jgi.p|Yarli1|64894,1432543,1433334,1432543,1433334,YALI0_A14069g,YALI0A14069g,YALI0A14069g
jgi.p|Yarli1|64895,1435061,1435642,1435061,1435642,YALI0_A14157g,YALI0A14157g,YALI0A14157g
jgi.p|Yarli1|64896,1438678,1440195,1438678,1440195,YALI0_A14212g,YALI0A14212g,YALI0A14212g
jgi.p|Yarli1|64897,1442257,1443909,1442257,1443909,YALI0_A14234g,YALI0A14234g,YALI0A14234g
jgi.p|Yarli1|64898,1445929,1446867,1445929,1446867,YALI0_A14256g,YALI0A14256g,YALI0A14256g
jgi.p|Yarli1|64899,1451184,1452236,1451184,1452236,YALI0_A14322g,YALI0A14322g,YALI0A14322g
jgi.p|Yarli1|64900,1454373,1454951,1454373,1454951,YALI0_A14366g,YALI0A14366g,YALI0A14366g
jgi.p|Yarli1|64901,1455960,1456994,1455960,1456994,YALI0_A14388g,YALI0A14388g,YALI0A14388g
jgi.p|Yarli1|64902,1457984,1458841,1457984,1458841,YALI0_A14454g,YALI0A14454g,YALI0A14454g
jgi.p|Yarli1|64903,1460887,1461945,1460887,1461945,YALI0_A14476g,YALI0A14476g,YALI0A14476g
jgi.p|Yarli1|64904,1464698,1465219,1464698,1465219,YALI0_A14498g,YALI0A14498g,YALI0A14498g
jgi.p|Yarli1|64905,1466479,1467807,1466479,1467807,YALI0_A14520g,YALI0A14520g,YALI0A14520g
jgi.p|Yarli1|64906,1470490,1472433,1470490,1472433,YALI0_A14542g,YALI0A14542g,YALI0A14542g
jgi.p|Yarli1|64907,1472863,1473537,1472863,1473537,YALI0_A14564g,YALI0A14564g,YALI0A14564g
jgi.p|Yarli1|64908,1474988,1476895,1474988,1476895,YALI0_A14586g,YALI0A14586g,YALI0A14586g
jgi.p|Yarli1|64909,1487310,1490927,1487310,1490927,YALI0_A14608g,YALI0A14608g,YALI0A14608g
jgi.p|Yarli1|64910,1491083,1492639,1491083,1492639,YALI0_A14630g,YALI0A14630g,YALI0A14630g
jgi.p|Yarli1|64911,1496690,1501952,1496690,1501952,YALI0_A14707g,YALI0A14707g,YALI0A14707g
jgi.p|Yarli1|64912,1503021,1504385,1503021,1504385,YALI0_A14740g,YALI0A14740g,YALI0A14740g
jgi.p|Yarli1|64913,1506250,1506933,1506250,1506933,YALI0_A14762g,YALI0A14762g,YALI0A14762g
jgi.p|Yarli1|64914,1507592,1508089,1507592,1508089,YALI0_A14784g,YALI0A14784g,YALI0A14784g
jgi.p|Yarli1|64915,1511499,1512923,1511499,1512923,YALI0_A14806g,YALI0A14806g,YALI0A14806g
jgi.p|Yarli1|64916,1516579,1519872,1516579,1519872,YALI0_A14839g,YALI0A14839g,YALI0A14839g
jgi.p|Yarli1|64917,1520570,1523812,1520570,1523812,YALI0_A14861g,YALI0A14861g,YALI0A14861g
jgi.p|Yarli1|64918,1526178,1528103,1526178,1528103,YALI0_A14883g,YALI0A14883g,YALI0A14883g
jgi.p|Yarli1|64919,1528929,1530017,1528929,1530017,YALI0_A14905g,YALI0A14905g,YALI0A14905g
jgi.p|Yarli1|64920,1536216,1536791,1536216,1536791,YALI0_A14927g,YALI0A14927g,YALI0A14927g
jgi.p|Yarli1|64921,1537548,1537856,1537548,1537856,YALI0_A14949g,YALI0A14949g,YALI0A14949g
jgi.p|Yarli1|64922,1544412,1545089,1544412,1545089,YALI0_A15059g,YALI0A15059g,YALI0A15059g
jgi.p|Yarli1|64923,1545877,1546542,1545877,1546542,YALI0_A15081g,YALI0A15081g,YALI0A15081g
jgi.p|Yarli1|64924,1548499,1550163,1548499,1550163,YALI0_A15103g,YALI0A15103g,YALI0A15103g
jgi.p|Yarli1|64925,1551141,1552874,1551141,1552874,YALI0_A15125g,YALI0A15125g,YALI0A15125g
jgi.p|Yarli1|64926,1560639,1561685,1560639,1561685,YALI0_A15147g,YALI0A15147g,YALI0A15147g
jgi.p|Yarli1|64927,1565325,1566725,1565325,1566725,YALI0_A15169g,YALI0A15169g,YALI0A15169g
jgi.p|Yarli1|64928,1570890,1572776,1570890,1572776,YALI0_A15257g,YALI0A15257g,YALI0A15257g
jgi.p|Yarli1|64929,1579098,1581179,1579098,1581179,YALI0_A15345g,YALI0A15345g,YALI0A15345g
jgi.p|Yarli1|64930,1583464,1583949,1583464,1583949,YALI0_A15378g,YALI0A15378g,YALI0A15378g
jgi.p|Yarli1|64931,1585486,1586019,1585486,1586019,YALI0_A15400g,YALI0A15400g,YALI0A15400g
jgi.p|Yarli1|64932,1586936,1587613,1586936,1587613,YALI0_A15422g,YALI0A15422g,YALI0A15422g
jgi.p|Yarli1|64933,1588338,1588592,1588338,1588592,YALI0_A15433g,YALI0A15433g,YALI0A15433g
jgi.p|Yarli1|64934,1589348,1589887,1589348,1589887,YALI0_A15444g,YALI0A15444g,YALI0A15444g
jgi.p|Yarli1|64935,1590709,1591239,1590709,1591239,YALI0_A15466g,YALI0A15466g,YALI0A15466g
jgi.p|Yarli1|64936,1592321,1593901,1592321,1593901,YALI0_A15488g,YALI0A15488g,YALI0A15488g
jgi.p|Yarli1|64937,1594413,1596206,1594413,1596206,YALI0_A15554g,YALI0A15554g,YALI0A15554g
jgi.p|Yarli1|64938,1598374,1600293,1598374,1600293,YALI0_A15576g,YALI0A15576g,YALI0A15576g
jgi.p|Yarli1|64939,1604735,1604914,1604735,1604914,YALI0_A15598g,YALI0A15598g,YALI0A15598g
jgi.p|Yarli1|64940,1605399,1605629,1605399,1605629,YALI0_A15642g,YALI0A15642g,YALI0A15642g
jgi.p|Yarli1|64941,1607021,1609966,1607021,1609966,YALI0_A15686g,YALI0A15686g,YALI0A15686g
jgi.p|Yarli1|64942,1610165,1611721,1610165,1611721,YALI0_A15708g,YALI0A15708g,YALI0A15708g
jgi.p|Yarli1|64943,1614529,1614900,1614529,1614900,YALI0_A15752g,YALI0A15752g,YALI0A15752g
jgi.p|Yarli1|64944,1614979,1616370,1614979,1616370,YALI0_A15774g,YALI0A15774g,YALI0A15774g
jgi.p|Yarli1|64945,1616617,1619565,1616617,1619565,YALI0_A15796g,YALI0A15796g,YALI0A15796g
jgi.p|Yarli1|64946,1622869,1623567,1622869,1623567,YALI0_A15884g,YALI0A15884g,YALI0A15884g
jgi.p|Yarli1|64947,1624552,1625481,1624552,1625481,YALI0_A15906g,YALI0A15906g,YALI0A15906g
jgi.p|Yarli1|64948,1626119,1628686,1626119,1628686,YALI0_A15950g,YALI0A15950g,YALI0A15950g
jgi.p|Yarli1|64949,1630650,1631666,1630650,1631666,YALI0_A15972g,YALI0A15972g,YALI0A15972g
jgi.p|Yarli1|64950,1633804,1634232,1633804,1634232,YALI0_A16016g,YALI0A16016g,YALI0A16016g
jgi.p|Yarli1|64951,1636016,1636897,1636016,1636897,YALI0_A16038g,YALI0A16038g,YALI0A16038g
jgi.p|Yarli1|64952,1638624,1640084,1638624,1640084,YALI0_A16060g,YALI0A16060g,YALI0A16060g
jgi.p|Yarli1|64953,1640447,1640962,1640447,1640962,YALI0_A16082g,YALI0A16082g,YALI0A16082g
jgi.p|Yarli1|64954,1645673,1646083,1645673,1646083,YALI0_A16148g,YALI0A16148g,YALI0A16148g
jgi.p|Yarli1|64955,1647164,1648090,1647164,1648090,YALI0_A16170g,YALI0A16170g,YALI0A16170g
jgi.p|Yarli1|64956,1649767,1651146,1649767,1651146,YALI0_A16192g,YALI0A16192g,YALI0A16192g
jgi.p|Yarli1|64957,1651869,1655405,1651869,1655405,YALI0_A16207g,YALI0A16207g,YALI0A16207g
jgi.p|Yarli1|64958,1657030,1658118,1657030,1658118,YALI0_A16214g,YALI0A16214g,YALI0A16214g
jgi.p|Yarli1|64959,1665218,1667653,1665218,1667653,YALI0_A16291g,YALI0A16291g,YALI0A16291g
jgi.p|Yarli1|64960,1671959,1672477,1671959,1672477,YALI0_A16313g,YALI0A16313g,YALI0A16313g
jgi.p|Yarli1|64961,1675359,1676408,1675359,1676408,YALI0_A16379g,YALI0A16379g,YALI0A16379g
jgi.p|Yarli1|64962,1679349,1679867,1679349,1679867,YALI0_A16401g,YALI0A16401g,YALI0A16401g
